,MIN,PTS,FGM,FGA,FTM,FTA,REB,AST,STL,BLK,PF
0,16.0579710145,0.443140794224,0.169675090253,0.423285198556,0.0442238267148,0.057761732852,0.091155234657,0.162454873646,0.0270758122744,0.00902527075812,0.119133574007
1,23.8846153846,0.385936661299,0.147074610843,0.310789049919,0.0692431561997,0.103596349973,0.272141706924,0.068706387547,0.0316693505099,0.0295222758991,0.0821256038647
2,4.42857142857,0.193548387097,0.0537634408602,0.204301075269,0.0537634408602,0.129032258065,0.161290322581,0.0215053763441,0.0645161290323,0.0,0.10752688172
3,9.34615384615,0.271604938272,0.109053497942,0.298353909465,0.0349794238683,0.0534979423868,0.228395061728,0.059670781893,0.0329218106996,0.022633744856,0.158436213992
4,32.0853658537,0.474724439377,0.201064234132,0.398327632079,0.0391486126948,0.0490307867731,0.226529836564,0.0999619916382,0.0258456860509,0.0459901178259,0.0619536297986
5,23.3191489362,0.512773722628,0.223540145985,0.460766423358,0.0656934306569,0.101277372263,0.274635036496,0.0638686131387,0.0273722627737,0.0374087591241,0.106751824818
6,28.5487804878,0.358393848783,0.127723195216,0.307133703545,0.0491243058522,0.0666381888082,0.213156770611,0.0589491670226,0.0307560871422,0.0226398974797,0.0730457069628
7,14.7692307692,0.338541666667,0.109375,0.307291666667,0.0572916666667,0.078125,0.140625,0.0729166666667,0.0208333333333,0.00520833333333,0.130208333333
8,6.8,0.426470588235,0.147058823529,0.352941176471,0.132352941176,0.205882352941,0.558823529412,0.0735294117647,0.0588235294118,0.0735294117647,0.220588235294
9,25.7096774194,0.516938519448,0.171894604768,0.419071518193,0.132998745295,0.176913425345,0.136762860728,0.0790464240903,0.0225846925972,0.00501882057716,0.0890840652447
10,23.3461538462,0.386051619989,0.144975288303,0.342668863262,0.0955518945634,0.13124656782,0.326194398682,0.053267435475,0.0208676551345,0.0340472267985,0.126304228446
11,9.0,0.305555555556,0.125,0.375,0.0555555555556,0.166666666667,0.388888888889,0.0277777777778,0.0138888888889,0.0694444444444,0.166666666667
12,14.593220339,0.408826945412,0.174216027875,0.365853658537,0.0603948896632,0.0720092915215,0.312427409988,0.0360046457607,0.0220673635308,0.0418118466899,0.155632984901
13,25.987654321,0.395249406176,0.147743467933,0.322090261283,0.0465558194774,0.0536817102138,0.102612826603,0.0470308788599,0.0299287410926,0.00760095011876,0.0912114014252
14,22.3561643836,0.199142156863,0.0808823529412,0.15625,0.0269607843137,0.0404411764706,0.15012254902,0.0441176470588,0.0386029411765,0.00796568627451,0.103553921569
15,14.6538461538,0.393700787402,0.164041994751,0.290026246719,0.0656167979003,0.0879265091864,0.291338582677,0.0354330708661,0.0236220472441,0.0538057742782,0.120734908136
16,22.7848101266,0.320555555556,0.138333333333,0.236666666667,0.0383333333333,0.0672222222222,0.280555555556,0.0766666666667,0.0288888888889,0.0461111111111,0.118888888889
17,9.35849056604,0.278225806452,0.10685483871,0.25,0.0645161290323,0.100806451613,0.284274193548,0.070564516129,0.0322580645161,0.0201612903226,0.141129032258
18,32.9135802469,0.492873218305,0.207051762941,0.39759939985,0.0780195048762,0.219804951238,0.449362340585,0.0251312828207,0.0446361590398,0.0420105026257,0.0918979744936
19,26.6461538462,0.263856812933,0.101616628176,0.21247113164,0.0294457274827,0.04792147806,0.151847575058,0.126443418014,0.0421478060046,0.0109699769053,0.0588914549654
20,11.8205128205,0.312364425163,0.127982646421,0.229934924078,0.0520607375271,0.0694143167028,0.110629067245,0.188720173536,0.0347071583514,0.0,0.0997830802603
21,22.1857142857,0.216999356085,0.0875724404379,0.176432710882,0.0212491951062,0.0347714101739,0.161622665808,0.0302640051513,0.0341274951706,0.0270444301352,0.0856406954282
22,13.7826086957,0.479495268139,0.200315457413,0.440063091483,0.0741324921136,0.089905362776,0.152996845426,0.0283911671924,0.00630914826498,0.0141955835962,0.096214511041
23,20.7285714286,0.25844245348,0.120606478291,0.192281185389,0.0165403170227,0.0344589937974,0.339076498966,0.111647139904,0.0227429359063,0.078566505858,0.152308752584
24,6.25,0.44,0.18,0.4,0.06,0.08,0.04,0.08,0.12,0.04,0.08
25,14.6964285714,0.466585662211,0.177399756987,0.376670716889,0.0619684082625,0.0789793438639,0.244228432564,0.0303766707169,0.0121506682868,0.0267314702309,0.0838396111786
26,35.1234567901,0.588752196837,0.208787346221,0.454833040422,0.151142355009,0.198594024605,0.102284710018,0.0576449912127,0.0274165202109,0.0161687170475,0.0579964850615
27,4.42105263158,0.333333333333,0.0952380952381,0.321428571429,0.107142857143,0.119047619048,0.27380952381,0.0,0.0595238095238,0.0,0.0952380952381
28,20.6551724138,0.191986644407,0.0651085141903,0.210350584307,0.0283806343907,0.0333889816361,0.116861435726,0.0317195325543,0.0233722871452,0.00834724540902,0.0567612687813
29,35.4754098361,0.68438077634,0.258780036969,0.524953789279,0.150646950092,0.198706099815,0.289741219963,0.0536044362292,0.0360443622921,0.0577634011091,0.0683918669131
30,13.6176470588,0.410367170626,0.14686825054,0.359611231102,0.0313174946004,0.0421166306695,0.0669546436285,0.0259179265659,0.0237580993521,0.00539956803456,0.0691144708423
31,18.625,0.285607755406,0.0954511558538,0.247576435496,0.0216256524981,0.0350484712901,0.17076808352,0.0387770320656,0.0193885160328,0.0119313944817,0.0641312453393
32,19.5438596491,0.453321364452,0.157989228007,0.37881508079,0.116696588869,0.173249551167,0.127468581688,0.10592459605,0.024236983842,0.0116696588869,0.0754039497307
33,15.2222222222,0.416869424169,0.157339821573,0.311435523114,0.102189781022,0.133819951338,0.311435523114,0.0413625304136,0.0170316301703,0.0421735604217,0.122465531225
34,33.3943661972,0.383382539013,0.149304091101,0.3369886124,0.0463939266132,0.0552509489667,0.11218894981,0.0607338675664,0.0105440742303,0.00421762969211,0.059890341628
35,21.8507462687,0.405054644809,0.154371584699,0.352459016393,0.0539617486339,0.0792349726776,0.0887978142077,0.0676229508197,0.0327868852459,0.00614754098361,0.0935792349727
36,33.3684210526,0.455441640379,0.179810725552,0.401813880126,0.0378548895899,0.0485015772871,0.0867507886435,0.0623028391167,0.0461356466877,0.00749211356467,0.0646687697161
37,14.5238095238,0.249180327869,0.0819672131148,0.229508196721,0.0426229508197,0.055737704918,0.101639344262,0.0491803278689,0.0229508196721,0.0196721311475,0.131147540984
38,21.2205882353,0.367983367983,0.135135135135,0.315315315315,0.0512820512821,0.0713790713791,0.102564102564,0.0547470547471,0.036036036036,0.00693000693001,0.0970200970201
39,16.0909090909,0.289548022599,0.121468926554,0.279661016949,0.0254237288136,0.0282485875706,0.101694915254,0.16384180791,0.0197740112994,0.00141242937853,0.0720338983051
40,22.0487804878,0.25110619469,0.0862831858407,0.159292035398,0.0785398230088,0.125,0.362278761062,0.0160398230088,0.0105088495575,0.0735619469027,0.124446902655
41,33.4285714286,0.640170940171,0.257264957265,0.515384615385,0.120512820513,0.165811965812,0.251282051282,0.145299145299,0.0239316239316,0.0145299145299,0.0811965811966
42,9.40740740741,0.584645669291,0.206692913386,0.342519685039,0.17125984252,0.224409448819,0.38188976378,0.0413385826772,0.0236220472441,0.0452755905512,0.106299212598
43,17.7741935484,0.395644283122,0.168784029038,0.395644283122,0.043557168784,0.059891107078,0.305807622505,0.0471869328494,0.0226860254083,0.0199637023593,0.0907441016334
44,26.7721518987,0.41938534279,0.153191489362,0.354137115839,0.0520094562648,0.0624113475177,0.120567375887,0.0468085106383,0.0137115839243,0.00236406619385,0.0562647754137
45,18.2368421053,0.349927849928,0.145743145743,0.276334776335,0.040404040404,0.0548340548341,0.16810966811,0.126984126984,0.018759018759,0.0151515151515,0.0735930735931
46,31.0545454545,0.560889929742,0.21018735363,0.467798594848,0.0790398126464,0.103044496487,0.110070257611,0.0948477751756,0.0316159250585,0.00644028103044,0.0685011709602
47,17.6666666667,0.391509433962,0.165094339623,0.245283018868,0.061320754717,0.11320754717,0.202830188679,0.0283018867925,0.0235849056604,0.0707547169811,0.0990566037736
48,4.83333333333,0.172413793103,0.0689655172414,0.172413793103,0.0344827586207,0.0344827586207,0.137931034483,0.0,0.0,0.0344827586207,0.0689655172414
49,20.3333333333,0.352459016393,0.129657228018,0.236214605067,0.0931445603577,0.110283159463,0.212369597615,0.0551415797317,0.0245901639344,0.0409836065574,0.0931445603577
50,18.0625,0.382929642445,0.129181084198,0.350634371396,0.0657439446367,0.0899653979239,0.110726643599,0.196078431373,0.0334486735871,0.0080738177624,0.0657439446367
51,35.9615384615,0.544385026738,0.198395721925,0.478609625668,0.083422459893,0.0978609625668,0.108021390374,0.14064171123,0.0326203208556,0.0106951871658,0.0663101604278
52,14.6527777778,0.289099526066,0.105213270142,0.24644549763,0.0170616113744,0.0265402843602,0.171563981043,0.054028436019,0.0189573459716,0.0218009478673,0.054028436019
53,9.21568627451,0.436170212766,0.157446808511,0.351063829787,0.0893617021277,0.1,0.0872340425532,0.114893617021,0.0212765957447,0.00425531914894,0.0744680851064
54,24.1428571429,0.183431952663,0.0828402366864,0.230769230769,0.0177514792899,0.0236686390533,0.147928994083,0.12426035503,0.0532544378698,0.0177514792899,0.0710059171598
55,33.6575342466,0.610907610908,0.240537240537,0.470899470899,0.129019129019,0.164021164021,0.233211233211,0.0594220594221,0.023606023606,0.0504680504681,0.0875050875051
56,7.16666666667,0.0697674418605,0.0232558139535,0.279069767442,0.0,0.0,0.046511627907,0.0232558139535,0.046511627907,0.0232558139535,0.046511627907
57,4.875,0.205128205128,0.102564102564,0.25641025641,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0512820512821
58,19.9285714286,0.283154121864,0.100358422939,0.247311827957,0.0394265232975,0.0752688172043,0.172043010753,0.0537634408602,0.0358422939068,0.00716845878136,0.0609318996416
59,34.75,0.59928057554,0.230575539568,0.514748201439,0.0672661870504,0.0812949640288,0.0931654676259,0.122661870504,0.0348920863309,0.00827338129496,0.0672661870504
60,22.875,0.514344262295,0.176912568306,0.43306010929,0.0635245901639,0.0846994535519,0.119535519126,0.0430327868852,0.0362021857923,0.0198087431694,0.0969945355191
61,19.8787878788,0.216463414634,0.0716463414634,0.208841463415,0.0518292682927,0.0594512195122,0.100609756098,0.134146341463,0.0289634146341,0.00762195121951,0.0746951219512
62,7.26086956522,0.419161676647,0.155688622754,0.395209580838,0.0538922155689,0.0718562874251,0.0718562874251,0.059880239521,0.059880239521,0.0119760479042,0.0898203592814
63,5.72222222222,0.330097087379,0.126213592233,0.388349514563,0.0679611650485,0.0776699029126,0.271844660194,0.0582524271845,0.0194174757282,0.0291262135922,0.184466019417
64,12.2456140351,0.405444126074,0.163323782235,0.398280802292,0.0272206303725,0.0343839541547,0.121776504298,0.154727793696,0.0515759312321,0.00859598853868,0.114613180516
65,15.8055555556,0.616871704745,0.244288224956,0.439367311072,0.117750439367,0.15992970123,0.256590509666,0.0562390158172,0.0210896309315,0.0158172231986,0.121265377856
66,35.1388888889,0.621739130435,0.224110671937,0.516600790514,0.132015810277,0.159288537549,0.21976284585,0.118181818182,0.0245059288538,0.0150197628458,0.0711462450593
67,10.3529411765,0.357954545455,0.142045454545,0.335227272727,0.0568181818182,0.0681818181818,0.125,0.0568181818182,0.0511363636364,0.00568181818182,0.107954545455
68,29.4918032787,0.465258476932,0.17787659811,0.36186770428,0.0516953863257,0.0755975541968,0.158421345192,0.0939410783769,0.0255697609783,0.011673151751,0.0633685380767
69,17.1285714286,0.35446205171,0.126772310259,0.289407839867,0.0250208507089,0.0291909924937,0.19516263553,0.0592160133445,0.024186822352,0.023352793995,0.105921601334
70,12.0,0.166666666667,0.0416666666667,0.0833333333333,0.0833333333333,0.0833333333333,0.333333333333,0.0833333333333,0.0,0.0,0.25
71,10.7258064516,0.47969924812,0.187969924812,0.491729323308,0.0330827067669,0.0360902255639,0.228571428571,0.0360902255639,0.0270676691729,0.0225563909774,0.106766917293
72,14.0909090909,0.291397849462,0.111827956989,0.256989247312,0.041935483871,0.0602150537634,0.161290322581,0.0688172043011,0.0344086021505,0.010752688172,0.0666666666667
73,14.9259259259,0.260545905707,0.0942928039702,0.178660049628,0.0620347394541,0.0893300248139,0.24317617866,0.029776674938,0.0372208436725,0.0322580645161,0.0719602977667
74,33.5471698113,0.568053993251,0.201349831271,0.431383577053,0.119797525309,0.150731158605,0.219347581552,0.0719910011249,0.0202474690664,0.0191226096738,0.0568053993251
75,6.5,0.320512820513,0.108974358974,0.326923076923,0.0384615384615,0.0448717948718,0.0641025641026,0.0705128205128,0.0128205128205,0.0,0.108974358974
76,12.2428571429,0.239206534422,0.0840140023337,0.226371061844,0.0396732788798,0.049008168028,0.154025670945,0.0525087514586,0.0373395565928,0.0233372228705,0.116686114352
77,7.0,0.392857142857,0.178571428571,0.383928571429,0.0267857142857,0.0267857142857,0.214285714286,0.0982142857143,0.00892857142857,0.00892857142857,0.133928571429
78,15.0833333333,0.309392265193,0.121546961326,0.301104972376,0.0303867403315,0.0635359116022,0.187845303867,0.024861878453,0.0773480662983,0.0331491712707,0.10773480663
79,32.7027027027,0.597520661157,0.212809917355,0.460330578512,0.121487603306,0.135537190083,0.128099173554,0.304958677686,0.0628099173554,0.00537190082645,0.0764462809917
80,8.52941176471,0.420689655172,0.151724137931,0.365517241379,0.0896551724138,0.144827586207,0.262068965517,0.0206896551724,0.0344827586207,0.048275862069,0.0758620689655
81,9.05882352941,0.201298701299,0.0779220779221,0.25974025974,0.0194805194805,0.025974025974,0.168831168831,0.038961038961,0.012987012987,0.0194805194805,0.103896103896
82,4.5,0.277777777778,0.138888888889,0.277777777778,0.0,0.0,0.166666666667,0.0,0.0277777777778,0.0555555555556,0.0277777777778
83,19.1038961039,0.368456832087,0.157036029912,0.269884432359,0.0543847722638,0.143439836846,0.335825968729,0.031951053705,0.0401087695445,0.0625424881033,0.129163834126
84,24.301369863,0.359639233371,0.130214205186,0.246335963923,0.0986471251409,0.130777903044,0.256482525366,0.0400225479143,0.032130777903,0.0355129650507,0.114994363021
85,13.3333333333,0.41,0.1675,0.28125,0.075,0.105,0.36,0.0625,0.05875,0.085,0.17375
86,20.3536585366,0.35350509287,0.127022168963,0.330736968244,0.0629119233074,0.0838825644098,0.119233073697,0.0653085680048,0.0503295386459,0.0113840623128,0.100659077292
87,6.25,0.44,0.18,0.44,0.08,0.12,0.32,0.0,0.0,0.02,0.16
88,25.575,0.330889540567,0.125610948192,0.285923753666,0.0650048875855,0.0850439882698,0.102150537634,0.122189638319,0.0307917888563,0.00977517106549,0.064027370479
89,2.0,1.0,0.333333333333,0.666666666667,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0
90,29.5443037975,0.326049700086,0.124250214225,0.273778920308,0.0424164524422,0.0505569837189,0.0878320479863,0.0582690659811,0.0364181662382,0.0119965724079,0.057412167952
91,10.3548387097,0.327102803738,0.1246105919,0.224299065421,0.0778816199377,0.109034267913,0.317757009346,0.0809968847352,0.018691588785,0.0404984423676,0.0965732087227
92,28.2375,0.466578131917,0.173528109783,0.423196104471,0.0619743249225,0.0841080123949,0.121292607348,0.117751217353,0.0411686586985,0.00575475874281,0.0628596724214
93,19.0,0.396434634975,0.125636672326,0.297113752122,0.0874363327674,0.108658743633,0.0806451612903,0.168081494058,0.0322580645161,0.00339558573854,0.072156196944
94,42.0,0.309523809524,0.142857142857,0.333333333333,0.0,0.0,0.119047619048,0.047619047619,0.0238095238095,0.047619047619,0.142857142857
95,35.68,0.702167414051,0.230941704036,0.550822122571,0.154708520179,0.173393124066,0.112855007474,0.191330343797,0.0242899850523,0.0104633781764,0.0616591928251
96,7.8,0.230769230769,0.0833333333333,0.237179487179,0.0448717948718,0.0512820512821,0.198717948718,0.0641025641026,0.0384615384615,0.0192307692308,0.0705128205128
97,8.39393939394,0.270758122744,0.0902527075812,0.223826714801,0.028880866426,0.028880866426,0.072202166065,0.0397111913357,0.0108303249097,0.00361010830325,0.119133574007
98,34.6981132075,0.563349646547,0.15606307776,0.380641653072,0.203915171289,0.234910277325,0.152800435019,0.0734094616639,0.0228384991843,0.010331702012,0.047308319739
99,26.1012658228,0.277400581959,0.102327837051,0.272065955383,0.0164888457808,0.0223084384093,0.14694471387,0.0683802133851,0.0383123181377,0.0310378273521,0.0683802133851
100,24.6375,0.245560629122,0.0943683409437,0.209030948757,0.0289193302892,0.0416032470827,0.119736174531,0.039066463724,0.0213089802131,0.0167427701674,0.0877727042111
101,21.6571428571,0.347625329815,0.145778364116,0.322559366755,0.0263852242744,0.0349604221636,0.19327176781,0.0633245382586,0.0349604221636,0.0316622691293,0.122031662269
102,29.9864864865,0.466426318161,0.169896349707,0.349707075259,0.0874267688148,0.101847679135,0.0761604326273,0.143307796305,0.0347003154574,0.00180261379,0.0639927895448
103,10.0789473684,0.396866840731,0.135770234987,0.342036553525,0.0757180156658,0.104438642298,0.117493472585,0.0704960835509,0.023498694517,0.00261096605744,0.0731070496084
104,16.4181818182,0.472868217054,0.197120708749,0.370985603544,0.078626799557,0.102990033223,0.337763012182,0.093023255814,0.0243632336656,0.031007751938,0.126245847176
105,18.0,0.394586894587,0.173789173789,0.319088319088,0.0448717948718,0.0569800569801,0.220085470085,0.101851851852,0.031339031339,0.0391737891738,0.10113960114
106,33.7402597403,0.377213240955,0.137413394919,0.195535026944,0.102386451116,0.238260200154,0.407621247113,0.0346420323326,0.0196304849885,0.068129330254,0.0796766743649
107,7.51724137931,0.279816513761,0.128440366972,0.311926605505,0.0229357798165,0.0596330275229,0.261467889908,0.0504587155963,0.0366972477064,0.00917431192661,0.243119266055
108,35.9487179487,0.652639087019,0.218972895863,0.491084165478,0.197931526391,0.232881597718,0.124465049929,0.112339514979,0.0288873038516,0.00748930099857,0.0595577746077
109,34.5538461538,0.778272484417,0.267586821015,0.593054318789,0.211932324132,0.295191451469,0.332591273375,0.0952804986643,0.0449688334817,0.0409617097061,0.105075690116
110,30.2307692308,0.363867684478,0.13358778626,0.343511450382,0.0381679389313,0.0636132315522,0.155216284987,0.0343511450382,0.0559796437659,0.00763358778626,0.0801526717557
111,8.48148148148,0.449781659389,0.157205240175,0.349344978166,0.113537117904,0.152838427948,0.161572052402,0.135371179039,0.0349344978166,0.0131004366812,0.0305676855895
112,20.2625,0.542257865515,0.202961135102,0.481801357187,0.0888340530537,0.11227637261,0.125848241826,0.215299198026,0.0431832202344,0.00555212831585,0.0851326341764
113,32.4,0.435897435897,0.152421652422,0.36799620133,0.0849952516619,0.0978157644824,0.0902184235518,0.179487179487,0.0289648622982,0.00664767331434,0.0735992402659
114,31.9838709677,0.51235501765,0.210791729702,0.408976298538,0.0907715582451,0.128088754413,0.253656076652,0.0474029248613,0.0373171961674,0.0458900655572,0.0756429652042
115,31.7727272727,0.515021459227,0.213161659514,0.499761564139,0.067715784454,0.0853600381497,0.107296137339,0.148307105389,0.0209823557463,0.0066762041011,0.0400572246066
116,17.9375,0.519860627178,0.177003484321,0.393728222997,0.135191637631,0.178397212544,0.206271777003,0.0522648083624,0.0202090592334,0.00627177700348,0.0480836236934
117,27.7368421053,0.49715370019,0.174098671727,0.411290322581,0.101992409867,0.121442125237,0.0887096774194,0.0948766603416,0.0208728652751,0.00948766603416,0.106736242884
118,20.0,0.38046875,0.13046875,0.2921875,0.07890625,0.109375,0.1078125,0.0921875,0.046875,0.01015625,0.096875
119,8.89285714286,0.240963855422,0.0843373493976,0.285140562249,0.0401606425703,0.0963855421687,0.152610441767,0.0481927710843,0.0522088353414,0.00401606425703,0.100401606426
120,12.1551724138,0.36170212766,0.140425531915,0.251063829787,0.0808510638298,0.10780141844,0.323404255319,0.0184397163121,0.0312056737589,0.0652482269504,0.154609929078
121,27.5897435897,0.354089219331,0.131040892193,0.328066914498,0.0520446096654,0.0729553903346,0.0938661710037,0.07156133829,0.0376394052045,0.00697026022305,0.0664498141264
122,31.5066666667,0.580617858654,0.210749047821,0.470588235294,0.105797714769,0.118493440542,0.206940330089,0.0558611933982,0.022005924672,0.022005924672,0.0681337283115
123,21.606557377,0.321699544765,0.11684370258,0.265553869499,0.0591805766313,0.0789074355083,0.131259484067,0.203338391502,0.0242792109256,0.00303490136571,0.0553869499241
124,14.7837837838,0.420475319927,0.164533820841,0.374771480804,0.0621572212066,0.0968921389397,0.199268738574,0.0749542961609,0.0310786106033,0.0091407678245,0.126142595978
125,22.975308642,0.410531972058,0.156367544331,0.346050510478,0.0386888769479,0.0451370231059,0.104782375067,0.0317033852767,0.00752283718431,0.00322407307899,0.068242880172
126,34.6666666667,0.402777777778,0.142806267806,0.291666666667,0.0815527065527,0.117165242165,0.27386039886,0.212962962963,0.0423789173789,0.0402421652422,0.0854700854701
127,10.1666666667,0.268852459016,0.108196721311,0.337704918033,0.0295081967213,0.0459016393443,0.27868852459,0.0426229508197,0.0262295081967,0.0360655737705,0.131147540984
128,24.0,0.25,0.0833333333333,0.416666666667,0.0,0.0,0.166666666667,0.0416666666667,0.0416666666667,0.0,0.0833333333333
129,32.1126760563,0.428070175439,0.163157894737,0.263157894737,0.101754385965,0.207894736842,0.366228070175,0.0429824561404,0.0302631578947,0.0495614035088,0.0960526315789
130,14.3768115942,0.402217741935,0.147177419355,0.298387096774,0.105846774194,0.14314516129,0.275201612903,0.0443548387097,0.0362903225806,0.0241935483871,0.118951612903
131,30.5135135135,0.624003542958,0.239149689991,0.523914968999,0.142604074402,0.17980513729,0.133746678477,0.15234720992,0.0349867139061,0.0186005314438,0.0513728963685
132,21.406779661,0.350752177356,0.148060174188,0.307996832937,0.0174188440222,0.027711797308,0.10530482977,0.0783847980998,0.0292953285827,0.0142517814727,0.0815518606492
133,20.7901234568,0.312351543943,0.122327790974,0.200118764846,0.0676959619952,0.121140142518,0.355700712589,0.0522565320665,0.0338479809976,0.0427553444181,0.119952494062
134,6.63636363636,0.342465753425,0.150684931507,0.260273972603,0.041095890411,0.109589041096,0.287671232877,0.041095890411,0.013698630137,0.0821917808219,0.109589041096
135,29.3835616438,0.362703962704,0.148251748252,0.340326340326,0.0522144522145,0.0885780885781,0.121678321678,0.217715617716,0.0414918414918,0.00932400932401,0.0741258741259
136,8.65,0.208092485549,0.0635838150289,0.225433526012,0.0751445086705,0.104046242775,0.202312138728,0.109826589595,0.0404624277457,0.0173410404624,0.190751445087
137,9.0,0.177777777778,0.0444444444444,0.222222222222,0.0666666666667,0.0888888888889,0.0888888888889,0.0888888888889,0.0,0.0,0.0444444444444
138,13.2352941176,0.311111111111,0.137777777778,0.32,0.0355555555556,0.04,0.28,0.08,0.04,0.0355555555556,0.142222222222
139,30.4117647059,0.42166344294,0.159090909091,0.437620889749,0.0676982591876,0.101063829787,0.112185686654,0.179883945841,0.0314313346228,0.0169245647969,0.0681818181818
140,20.987804878,0.603137710633,0.240557815224,0.417780360256,0.116211504939,0.145845438698,0.385822196397,0.0191748983149,0.0151074956421,0.0191748983149,0.0964555490994
141,34.1612903226,0.596789423985,0.210576015109,0.464589235127,0.130311614731,0.162417374882,0.118035882908,0.179414542021,0.0594900849858,0.0179414542021,0.070821529745
142,32.9111111111,0.463200540176,0.1559756921,0.372721134369,0.0749493585415,0.08440243079,0.0668467251857,0.0817015530047,0.0290344361918,0.00945307224848,0.0661715057394
143,6.0,0.166666666667,0.0625,0.125,0.0416666666667,0.0833333333333,0.229166666667,0.0208333333333,0.0,0.0833333333333,0.0833333333333
144,4.66666666667,0.309523809524,0.119047619048,0.309523809524,0.047619047619,0.047619047619,0.142857142857,0.0714285714286,0.0238095238095,0.0,0.0952380952381
145,25.4054054054,0.407978723404,0.148936170213,0.351595744681,0.0590425531915,0.081914893617,0.214361702128,0.0356382978723,0.0276595744681,0.0175531914894,0.0909574468085
146,32.4810126582,0.472720187062,0.167186282151,0.362042088854,0.0775526110678,0.0927513639906,0.0876851130164,0.0833982852689,0.037412314887,0.000779423226812,0.0833982852689
147,28.037037037,0.376045794804,0.151034786438,0.331571994716,0.0651695288419,0.0788199031264,0.174812857772,0.158080140907,0.035226772347,0.0123293703214,0.0612065169529
148,16.7391304348,0.415584415584,0.162337662338,0.296103896104,0.0909090909091,0.171428571429,0.333766233766,0.0415584415584,0.0233766233766,0.0649350649351,0.122077922078
149,21.0864197531,0.354800936768,0.125878220141,0.30737704918,0.0632318501171,0.0866510538642,0.196135831382,0.0573770491803,0.0222482435597,0.0251756440281,0.0737704918033
150,24.3875,0.298308559713,0.10302409021,0.258841619682,0.0466427473091,0.0640697078421,0.1086622245,0.0717580727832,0.0353664787289,0.00922603792927,0.0999487442337
151,32.0921052632,0.382123821238,0.147191471915,0.313653136531,0.0446904469045,0.0545305453055,0.090200902009,0.060270602706,0.039770397704,0.00738007380074,0.0586305863059
152,20.175,0.483271375465,0.187112763321,0.402726146221,0.0582403965304,0.0681536555143,0.102850061958,0.0582403965304,0.0247831474597,0.00123915737299,0.0681536555143
153,34.1081081081,0.354199683043,0.129160063391,0.292789223455,0.0451664025357,0.0594294770206,0.118066561014,0.102614896989,0.0328843106181,0.006735340729,0.0590332805071
154,22.5652173913,0.395632626846,0.14771997431,0.377007064868,0.0462427745665,0.0590879897238,0.104688503532,0.0359666024406,0.024405908799,0.0122029543995,0.0789980732177
155,19.875,0.43605870021,0.162124388539,0.369671558351,0.0782669461915,0.102026554857,0.147449336129,0.0524109014675,0.0272536687631,0.0132774283718,0.0607966457023
156,35.2875,0.47821466525,0.181721572795,0.35883811548,0.10485299327,0.144881331916,0.216790648247,0.122210414453,0.0332979100248,0.0400283386468,0.0913921360255
157,11.2888888889,0.336614173228,0.127952755906,0.297244094488,0.0531496062992,0.0767716535433,0.133858267717,0.0511811023622,0.0334645669291,0.0177165354331,0.0413385826772
158,32.8194444444,0.430808294541,0.176470588235,0.370292001693,0.0507829030893,0.0698264917478,0.117223867964,0.177316969953,0.0300465509945,0.00719424460432,0.0795598815066
